id_e,scope,location_mentioned,text,keywords,text_length,relevance,relevance_category,primary_emotion,emotion_intensity,urban_value,l1_confidence,has_location,like_count,comment_count,tags,source,url,crawl_time,publish_time,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence
e0402,规划范围,绿萝路,沿江大道中段的晚上光污染严重问题，已经持续大半年了,"光污染,大半年,中段,沿江,大道",25,relevant,城市,满足,4,medium,0.93,True,5,3,宜昌环境|城市生活|身边事,weibo,https://weibo.com/9893288688/262c4797,2026-06-13T12:00:00.000000,2026-06-11T20:17:05,111.296,30.7111,528353.5,3.3989775e+06,夷陵大道-西陵段,次级商圈,0.1,Very Negative,0.25
e0403,规划范围,港窑路,西陵一路天桥那边晚上光污染严重,"光污染,西陵,天桥,那边,一路",15,relevant,环境,中性,2,low,0.89,True,649,10,宜昌环境,weibo,https://weibo.com/1627680989/e138e8dd,2026-06-13T12:00:00.000000,2026-04-26T20:51:41,111.3,30.6999,528741.9,3.3977392e+06,滨江公园-屈原广场,沿江休闲,0.28,Negative,0.15
e0404,规划范围,葛洲坝,万达广场要建新的地铁站，有业主群吗求拉,"万达,地铁站,建新,业主,广场",19,relevant,城建,中性,5,low,0.82,True,260,3,城建|宜昌|新鲜事|规划,xiaohongshu,https://www.xiaohongshu.com/explore/cdb66f7e808f02e7e0985984,2026-06-13T12:00:00.000000,2026-04-20T04:42:21,111.356,30.6873,534107.25,3.3963598e+06,宝塔河社区,社区,0.97,Very Positive,0.19
e0405,规划范围,儿童公园,对比前几年，滨江公园大门口小区门口乱倒建筑垃圾越来越严重了,"滨江,大门口,垃圾,小区,公园",29,relevant,城市,怀念,4,high,0.86,True,11,5,宜昌环境|城市生活|身边事,weibo,https://weibo.com/5805754132/53554d0f,2026-06-13T12:00:00.000000,2026-05-10T05:55:21,111.3104,30.7014,529732.06,3.39791e+06,万达广场,核心商圈,0.15,Very Negative,0.29
e0406,规划范围,滨江公园,东山大道那边水质越来越差了,"东山,水质,大道,那边,越来越",13,relevant,城市,愤怒,3,high,0.98,True,88,6,城市|环境,xiaohongshu,https://www.xiaohongshu.com/explore/03a09e3678b3cba06c3ec40f,2026-06-13T12:00:00.000000,2026-04-07T14:55:57,111.3115,30.7019,529841.9,3.3979625e+06,万达江边段,沿江商圈,0.02,Very Negative,0.13
e0407,规划范围,沿江大道,西陵一路河水发臭了，希望有关部门管管,"西陵,发臭,管管,河水,一路",18,relevant,城市,怀念,5,medium,0.97,True,15,2,环境|宜昌|城市|生活,xiaohongshu,https://www.xiaohongshu.com/explore/d207efaefc445a67e53befc0,2026-06-13T12:00:00.000000,2026-05-06T10:21:43,111.3016,30.7039,528896.5,3.398188e+06,滨江公园-屈原广场,沿江休闲,0.22,Negative,0.18
e0408,规划范围,水悦城,点军区传统手艺人在做展示，很有特色,"点军区,手艺人,展示,特色,传统",17,relevant,城市,好奇,3,high,0.88,True,25,1,打卡|城市记忆,xiaohongshu,https://www.xiaohongshu.com/explore/a802031a20e4dc84bede5354,2026-06-13T12:00:00.000000,2026-03-24T09:32:47,111.3142,30.7044,530100.0,3.3982432e+06,万达广场,核心商圈,1.0,Very Positive,0.17
e0409,规划范围,均瑶广场,关于葛洲坝要拆迁了，有知情人士吗,"葛洲坝,拆迁,知情,人士,关于",16,relevant,城建,失望,5,high,0.72,True,45,0,城建|规划,dianping,https://www.dianping.com/review/53999268,2026-06-13T12:00:00.000000,2026-04-26T04:54:27,111.2904,30.7197,527815.94,3.399933e+06,北门外,社区,0.89,Very Positive,0.16
e0410,规划范围,CBD,每天路过水悦城，消防设施需要增加太危险了,"水悦城,消防设施,路过,危险,每天",20,relevant,城市,满足,3,high,0.93,True,2,5,民生关注|宜昌身边事|城市设施,weibo,https://weibo.com/7761353920/a80c75c8,2026-06-13T12:00:00.000000,2026-04-13T07:30:05,111.3418,30.6933,532750.5,3.3970178e+06,大公桥社区,社区,0.21,Negative,0.2
e0411,规划范围,城东大道,吐槽珍珠路小学的消防通道，坏了,"吐槽,消防通道,珍珠,小学",15,relevant,城市,失望,2,medium,0.84,True,15,4,城市生活|宜昌|民生|社区,xiaohongshu,https://www.xiaohongshu.com/explore/55e1d0cf89db2179d6a50837,2026-06-13T12:00:00.000000,2026-04-17T00:29:34,111.2828,30.7456,527077.8,3.4028088e+06,船闸社区,社区,0.25,Negative,0.15
e0412,规划范围,锦绣社区,伍家岗区的充电桩不够用,"伍家岗区,充电,不够",11,relevant,城市,好奇,4,low,0.83,True,128,11,民生|城市生活|社区,xiaohongshu,https://www.xiaohongshu.com/explore/8799d6d36c22f26bb8b1cf82,2026-06-13T12:00:00.000000,2026-04-03T01:36:36,111.301,30.7001,528836.94,3.397765e+06,CBD中央商务区,核心商圈,0.3,Negative,0.11
e0413,规划范围,黄柏河,伍家岗区的工业遗址改造得很成功，周末带娃去了,"伍家岗区,带娃,周末,改造,遗址",22,relevant,设施,喜爱,4,high,0.83,True,23,0,公共空间|文化设施,su12345,https://su12345.yichang.gov.cn/complaint/S2026366203,2026-06-13T12:00:00.000000,2026-05-27T03:28:04,111.3569,30.6682,534207.3,3.3942482e+06,五一广场,核心商圈,0.85,Very Positive,0.22
e0414,规划范围,滨江公园,东山公园水质越来越差了，大家有没有同感,"同感,东山,水质,公园,有没有",19,relevant,环境,中性,3,medium,0.74,True,6,3,身边事|宜昌环境,weibo,https://weibo.com/2983338784/b1315a88,2026-06-13T12:00:00.000000,2026-04-07T21:27:36,111.3087,30.712,529573.75,3.3990815e+06,夷陵大道-云集段,次级商圈,0.01,Very Negative,0.19
e0415,规划范围,胜利四路,锦绣社区的药店比以前好多了,"锦绣,药店,社区,好多,以前",13,relevant,社区,中性,2,medium,0.83,True,5,5,生活服务|社区|便民|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/53c846821370989f98847abc,2026-06-13T12:00:00.000000,2026-05-29T16:05:03,111.2967,30.698,528427.7,3.397528e+06,云集路-沿江大道口,沿江商圈,0.79,Positive,0.13
e0416,规划范围,CBD,东山公园的音乐节今年规模很大,"音乐节,东山,公园,很大,规模",14,relevant,城市,期待,3,medium,0.76,True,1,5,宜昌|城市记忆|打卡|文化,xiaohongshu,https://www.xiaohongshu.com/explore/6406b9489bb986219dace9ca,2026-06-13T12:00:00.000000,2026-04-23T03:27:43,111.2955,30.7019,528308.0,3.3979668e+06,滨江公园-屈原广场,沿江休闲,0.9,Very Positive,0.14
e0417,规划范围,港窑路,紫晶城的河道漂浮垃圾，谁能来管管,"紫晶,管管,漂浮,垃圾,河道",16,relevant,环境,期待,4,medium,0.84,True,8,0,噪音扰民|环境污染,su12345,https://su12345.yichang.gov.cn/complaint/S2026810591,2026-06-13T12:00:00.000000,2026-04-22T13:33:15,111.3046,30.7139,529172.0,3.3992915e+06,运河公园,公园,0.51,Neutral,0.16
e0418,规划范围,云集路,听说绿萝路菜市场老旧小区加装电梯，真的假的,"绿萝路,真的假,菜市场,老旧,电梯",21,relevant,规划,愤怒,3,medium,0.73,True,3,5,规划|新鲜事,xiaohongshu,https://www.xiaohongshu.com/explore/b0593434ab70a55aa94242de,2026-06-13T12:00:00.000000,2026-04-09T20:51:09,111.2963,30.7015,528387.25,3.3979202e+06,均瑶广场,核心商圈,0.33,Negative,0.21
e0419,规划范围,港窑路,住在沿江大道中段附近，河水发臭了，快受不了了,"发臭,中段,受不了,沿江,大道",22,relevant,城市,怀念,1,low,0.99,True,139,7,环境|生活|城市|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/5752487a4e96f406e2d97a61,2026-06-13T12:00:00.000000,2026-05-03T08:36:30,111.293,30.7285,528065.44,3.4009155e+06,夜明珠,社区,0.01,Very Negative,0.22
e0420,规划范围,磨基山公园,三峡大学图书馆公交线路要调整，大家怎么看,"公交线路,三峡,图书馆,大学,大家",20,relevant,城建,失望,2,high,0.96,True,1011,37,规划|宜昌|城建|新鲜事,xiaohongshu,https://www.xiaohongshu.com/explore/58f1706ed8e12eaef07a69b7,2026-06-13T12:00:00.000000,2026-06-04T05:47:55,111.4178,30.6448,540046.25,3.3916715e+06,花艳社区,社区,0.99,Very Positive,0.2
e0421,规划范围,东山大道,住在夷陵广场附近，小区门口乱倒建筑垃圾，快受不了了,"夷陵,受不了,垃圾,小区,广场",25,relevant,城市,中性,1,medium,0.89,True,4,5,城市|宜昌|生活,xiaohongshu,https://www.xiaohongshu.com/explore/cbfbb30491969fe528acd5ee,2026-06-13T12:00:00.000000,2026-04-22T08:58:39,111.3034,30.7131,529063.8,3.3992045e+06,三峡大学,教育,0.03,Very Negative,0.25
e0422,规划范围,伍家岗区,胜利四路新装的停车位挺好的，给社区点赞,"点赞,新装,停车位,四路,社区",19,relevant,设施,失望,3,high,0.86,True,36,2,市政设施,su12345,https://su12345.yichang.gov.cn/complaint/S2026113888,2026-06-13T12:00:00.000000,2026-04-08T11:15:18,111.3557,30.6765,534089.5,3.3951632e+06,宝塔河社区,社区,0.99,Very Positive,0.19
e0423,规划范围,儿童公园,每天路过夷陵大道，下水道没人管太危险了,"夷陵,没人管,下水道,路过,大道",19,relevant,城市,期待,3,low,0.88,True,4,3,城市生活|民生|社区,xiaohongshu,https://www.xiaohongshu.com/explore/6d1da65eca4e710cbecf74fb,2026-06-13T12:00:00.000000,2026-04-17T19:22:12,111.2917,30.7152,527944.6,3.3994308e+06,北门外,社区,0.14,Very Negative,0.19
e0424,规划范围,伍家岗区,周末去夷陵区逛了逛，城市书房24小时开放,"夷陵区,24,书房,周末,开放",20,relevant,城市,好奇,4,high,0.93,True,13,3,城市记忆,xiaohongshu,https://www.xiaohongshu.com/explore/7322ab866feb67a316cea6b6,2026-06-13T12:00:00.000000,2026-05-23T22:43:01,111.3024,30.708,528968.25,3.3986388e+06,东门外,社区,0.99,Very Positive,0.2
e0425,规划范围,绿萝路,CBD中央大街的附近工厂排废气影响了周边居民生活,"中央大街,CBD,废气,周边,工厂",24,relevant,环境,喜爱,3,low,0.77,True,5242,167,宜昌环境|身边事,weibo,https://weibo.com/9241478554/d5151b7c,2026-06-13T12:00:00.000000,2026-04-07T19:19:56,111.2795,30.6902,526781.06,3.3966595e+06,滨江公园-镇江阁,沿江休闲,0.51,Neutral,0.24
e0426,规划范围,黄柏河,云集路商场的垃圾清运不及时问题，已经持续大半年了,"垃圾清运,大半年,云集,商场,及时",24,relevant,城市,中性,1,high,0.84,True,128,8,环境|城市,xiaohongshu,https://www.xiaohongshu.com/explore/14d999401a943981926579d8,2026-06-13T12:00:00.000000,2026-06-10T02:17:27,111.2763,30.7222,526466.3,3.4002092e+06,西坝岛沿江,沿江社区,0.21,Negative,0.24
e0427,规划范围,发展大道,磨基山森林公园那边小区门口乱倒建筑垃圾,"磨基山,森林公园,垃圾,小区,那边",19,relevant,城市,怀念,5,medium,0.91,True,6818,84,宜昌|城市,xiaohongshu,https://www.xiaohongshu.com/explore/1450e4cfdc7b14577b58b3e8,2026-06-13T12:00:00.000000,2026-06-06T19:18:51,111.2957,30.6992,528326.44,3.3976678e+06,国贸大厦,核心商圈,0.1,Very Negative,0.19
e0428,规划范围,白龙岗小区,云集路规划方案公示了，大家有没有业主群,"公示,云集,业主,有没有,规划",19,relevant,本地新闻,期待,2,medium,0.93,True,12,5,本地新闻,meituan,https://www.meituan.com/meishi/470054296/,2026-06-13T12:00:00.000000,2026-05-08T09:02:18,111.2725,30.7267,526099.3,3.4007065e+06,西坝社区,社区,0.85,Very Positive,0.19
e0429,规划范围,夷陵广场,对比隔壁伍家岗区，我们锦绣社区门口的停车位设计不合理,"伍家岗区,停车位,锦绣,隔壁,不合理",26,relevant,设施,失望,4,low,0.75,True,116,10,基础设施,dianping,https://www.dianping.com/review/56401694,2026-06-13T12:00:00.000000,2026-04-28T02:15:43,111.3489,30.6889,533432.3,3.3965345e+06,中南路商圈,核心商圈,0.65,Positive,0.26
e0430,规划范围,万达广场,宜昌传统手艺人在做展示，万达广场是个好去处,"万达,好去处,手艺人,宜昌,展示",21,relevant,城市,愤怒,5,medium,0.95,True,20,1,城市记忆|宜昌,xiaohongshu,https://www.xiaohongshu.com/explore/73d659896e754302d30bbc41,2026-06-13T12:00:00.000000,2026-03-15T12:20:29,111.327,30.7059,531329.56,3.398416e+06,三峡职业技术学院,教育,1.0,Very Positive,0.21
e0431,规划范围,城东大道,东山大道长途站附近物业费收费不合理，生活很不方便,"物业费,东山,长途,不合理,大道",24,relevant,社区,中性,4,high,0.9,True,2,3,宜昌|生活服务|社区|便民,xiaohongshu,https://www.xiaohongshu.com/explore/2b656a5028acdc1af14bd727,2026-06-13T12:00:00.000000,2026-04-29T21:49:31,111.2956,30.6973,528320.06,3.397448e+06,解放路-沿江大道口,沿江商圈,0.07,Very Negative,0.24
e0432,规划范围,东山,吐槽一下三峡大学沁苑的供水服务,"吐槽,沁苑,三峡,供水,大学",15,relevant,社区,中性,3,medium,0.85,True,16,1,宜昌|社区|生活服务,xiaohongshu,https://www.xiaohongshu.com/explore/8a7b876e3987dba20ef0d32b,2026-06-13T12:00:00.000000,2026-03-19T21:42:37,111.2794,30.7403,526760.5,3.4022148e+06,葛洲坝中学,教育,0.63,Positive,0.15
e0433,规划范围,云集路,在沿江大道幼儿园早晚高峰根本挤不上去，效率真的低,"幼儿园,沿江,早晚,大道,效率",24,relevant,社区,满足,4,low,0.88,True,23,6,社区,xiaohongshu,https://www.xiaohongshu.com/explore/3c3f8ee120185ab43fbd0fab,2026-06-13T12:00:00.000000,2026-04-05T08:10:24,111.3092,30.7028,529623.8,3.3980648e+06,万达江边段,沿江商圈,0.74,Positive,0.24
e0434,规划范围,滨江公园,早起运河公园散步，但路边烧烤油烟扰民体验很差,"油烟,扰民,烧烤,很差,散步",22,relevant,城市,满足,2,medium,0.87,True,11,5,宜昌环境|身边事|城市生活,weibo,https://weibo.com/8587588231/14da402a,2026-06-13T12:00:00.000000,2026-04-13T01:34:54,111.3133,30.7052,530012.6,3.3983272e+06,万达江边段,沿江商圈,0.61,Positive,0.22
e0435,规划范围,万达广场,万达广场的社区医院人手不够,"万达,人手,社区,广场,不够",13,relevant,民生,愤怒,3,high,0.75,True,4,1,民生|宜昌服务,weibo,https://weibo.com/4419992161/2de773c6,2026-06-13T12:00:00.000000,2026-05-06T03:36:54,111.3384,30.6943,532421.2,3.397133e+06,大公桥社区,社区,0.96,Very Positive,0.13
e0436,规划范围,三峡大学,西陵区新装的楼道灯挺好的，给社区点赞,"西陵区,点赞,新装,楼道,社区",18,relevant,设施,怀念,1,high,0.99,True,4,2,基础设施,meituan,https://www.meituan.com/meishi/561251393/,2026-06-13T12:00:00.000000,2026-05-18T02:34:22,111.3211,30.7017,530759.2,3.3979438e+06,沿江大道东段社区,社区,0.85,Very Positive,0.18
e0437,规划范围,国贸大厦,胜利四路滨江附近门禁好几天没人修，出行很不方便,"没人修,门禁,滨江,四路,出行",23,relevant,设施,失望,5,medium,0.77,True,1,3,基础设施,dianping,https://www.dianping.com/review/93725346,2026-06-13T12:00:00.000000,2026-04-27T13:03:43,111.358,30.6712,534304.6,3.394576e+06,五一广场,核心商圈,0.04,Very Negative,0.23
e0438,规划范围,猇亭区,港窑路要建新的学校，有业主群吗求拉,"港窑路,建新,业主,学校",17,relevant,民生,满足,1,low,0.72,True,2,5,民生实事,weibo,https://weibo.com/4081404888/cffbfd54,2026-06-13T12:00:00.000000,2026-04-09T17:56:46,111.3246,30.7099,531090.0,3.3988535e+06,夷陵大道-港窑段,次级商圈,0.97,Very Positive,0.17
e0439,规划范围,云集路,分享一下CBD中央大街要进行老旧管网改造的最新消息,"中央大街,CBD,最新消息,老旧,管网",25,relevant,本地新闻,怀念,3,medium,0.77,True,6,4,本地新闻,meituan,https://www.meituan.com/meishi/363751663/,2026-06-13T12:00:00.000000,2026-05-03T05:22:56,111.3258,30.7139,531204.56,3.399304e+06,三峡大学,教育,0.25,Negative,0.25
e0440,规划范围,黄柏河,锦绣社区那边在修路,"修路,锦绣,社区,那边",9,relevant,城建,期待,2,medium,0.95,True,2,2,城建,xiaohongshu,https://www.xiaohongshu.com/explore/74e4ff776111b1d8d5565f31,2026-06-13T12:00:00.000000,2026-03-17T22:12:37,111.3138,30.7082,530063.8,3.398662e+06,万达周边社区,社区,0.85,Very Positive,0.09
e0441,规划范围,黄柏河,滨江公园大门口水质越来越差了，大家有没有同感,"同感,滨江,水质,大门口,公园",22,relevant,环境,满足,2,high,0.82,True,2,0,环境,dianping,https://www.dianping.com/review/80262450,2026-06-13T12:00:00.000000,2026-04-03T23:07:34,111.293,30.7233,528060.0,3.40033e+06,夜明珠,社区,0.04,Very Negative,0.22
e0442,规划范围,万达广场,早起发展大道高速口散步，但工地天天施工，噪音太大了体验很差,"很差,噪音,散步,早起,工地",29,relevant,城市,喜爱,4,medium,0.82,True,3,4,城市生活,weibo,https://weibo.com/8894114402/56ab61a6,2026-06-13T12:00:00.000000,2026-04-14T16:16:06,111.3268,30.7145,531307.56,3.3993715e+06,夷陵大道-港窑段,次级商圈,0.81,Very Positive,0.29
e0443,规划范围,东山大道,葛洲坝的广场舞音响太吵了问题，已经持续大半年了,"太吵,大半年,葛洲坝,音响,广场",23,relevant,城市,期待,4,medium,0.78,True,14,0,城市|宜昌|环境|生活,xiaohongshu,https://www.xiaohongshu.com/explore/3942c6458190ce3f3f800287,2026-06-13T12:00:00.000000,2026-05-22T11:38:55,111.3232,30.7221,530955.56,3.4002122e+06,三峡大学,教育,0.76,Positive,0.23
e0444,规划范围,沿江大道,港窑路燃气管理混乱，体验很不好,"港窑路,管理混乱,燃气,体验,不好",15,relevant,民生,中性,4,low,0.78,True,15,1,民生|宜昌服务,weibo,https://weibo.com/1880666642/c87f06b3,2026-06-13T12:00:00.000000,2026-06-06T02:16:20,111.2883,30.7021,527618.56,3.397979e+06,夷陵广场,核心商圈,0.1,Very Negative,0.15
e0445,规划范围,三峡大学,夷陵大道中医院要建新的地铁站，大家施工队已经进场了,"地铁站,施工队,夷陵,中医院,建新",25,relevant,城建,怀念,5,medium,0.75,True,16,0,城建|新鲜事|规划,xiaohongshu,https://www.xiaohongshu.com/explore/c74a3f3b4560be0625c79f4b,2026-06-13T12:00:00.000000,2026-04-07T22:43:40,111.3491,30.6822,533452.8,3.395791e+06,张家店,社区,0.97,Very Positive,0.25
e0446,规划范围,均瑶广场,国贸大厦的药店如果能改善一下就好了,"国贸,药店,大厦,改善,一下",17,relevant,民生,满足,1,low,0.86,True,6,0,宜昌服务|民生|生活便利,weibo,https://weibo.com/1768154015/4317edec,2026-06-13T12:00:00.000000,2026-03-15T15:56:33,111.2928,30.7005,528052.0,3.3978028e+06,步行街,核心商圈,0.72,Positive,0.17
e0447,规划范围,猇亭区,绿萝路菜市场环境整治后好多了，但广场舞音响太吵了还是存在,"太吵,绿萝路,菜市场,音响,整治",28,relevant,城市,中性,4,high,0.86,True,3,4,城市生活|身边事,weibo,https://weibo.com/3106014794/7d65c131,2026-06-13T12:00:00.000000,2026-04-30T21:13:43,111.3064,30.7105,529352.75,3.3989155e+06,夷陵大道-胜利段,次级商圈,0.82,Very Positive,0.28
e0448,规划范围,夷陵大道,每天路过西陵区，斑马线好几天没人修太危险了,"西陵区,没人修,斑马线,路过,危险",21,relevant,城市,满足,4,low,0.98,True,9,2,城市生活|社区|民生,xiaohongshu,https://www.xiaohongshu.com/explore/28c9ddd45a3d9fef76d478a9,2026-06-13T12:00:00.000000,2026-03-17T04:02:37,111.2968,30.7052,528433.5,3.3983262e+06,时代广场,核心商圈,0.07,Very Negative,0.21
