id_e,scope,source,text,keywords,domain,element,score,polarity,polarity_hint,emotion_intensity,l1_confidence,l2_confidence,emotion_type,category,timestamp,time_label,urban_value,target_type,target_detail,area_tag,zone,has_location,relevance,aspect_primary,aspect_polarity,aspects_json,semantic_target,policy_seed,project_seed,matrix_multi,attribution_confidence,blind_spot,lon,lat
ermawu_T3_00273,ermawu,sim_ermawu_l3l4,"""宜昌""打卡墙出片，复古花墙绝了",网红打卡,urban_operation,文化,0.871,Very Positive,pos,0.536,0.817,0.886,喜,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.64,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.737,0,111.286947,30.694466
ermawu_T3_00274,ermawu,sim_ermawu_l3l4,开街垃圾满地没人扫,垃圾秩序,urban_governance,环境,0.1,Negative,neg,0.643,0.765,0.799,哀,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.423,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.807,0,111.279759,30.696866
ermawu_T3_00275,ermawu,sim_ermawu_l3l4,"""宜昌""打卡墙出片，复古花墙绝了",网红打卡,urban_operation,文化,0.684,Very Positive,pos,0.313,0.871,0.905,乐,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.499,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.686,0,111.275856,30.699441
ermawu_T3_00276,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.941,Positive,pos,0.474,0.866,0.804,喜,历史街区,2026-05-07,2026-05 五一·大南门建成文旅爆满,0.488,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.9,1,111.281697,30.697677
ermawu_T3_00277,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.833,Very Positive,pos,0.354,0.768,0.804,乐,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.445,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.917,0,111.280854,30.694597
ermawu_T3_00278,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.711,Very Positive,pos,0.75,0.936,0.794,乐,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.674,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.764,0,111.279478,30.695546
ermawu_T3_00279,ermawu,sim_ermawu_l3l4,回迁政策还在等落实,回迁安置,urban_renewal,服务,0.425,Neutral,neu,0.438,0.846,0.891,盼,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.477,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neu,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.708,0,111.286315,30.692747
ermawu_T3_00280,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.88,Positive,pos,0.613,0.738,0.733,乐,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.857,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.91,0,111.283545,30.694033
ermawu_T3_00281,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.194,Very Negative,neg,0.76,0.876,0.769,哀,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.519,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.717,0,111.277171,30.697413
ermawu_T3_00282,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.631,Very Positive,pos,0.798,0.771,0.808,喜,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.788,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.837,0,111.281624,30.699127
ermawu_T3_00283,ermawu,sim_ermawu_l3l4,人太多挤得慌，根本走不动,文旅活力,urban_operation,事件,0.127,Negative,neg,0.884,0.813,0.887,怒,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.662,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neg,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.944,1,111.274215,30.699433
ermawu_T3_00284,ermawu,sim_ermawu_l3l4,保留原貌真有味道，修新如旧做得好,修旧如旧,urban_renewal,文化,0.949,Positive,pos,0.697,0.815,0.712,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.431,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.867,0,111.278052,30.698774
ermawu_T3_00285,ermawu,sim_ermawu_l3l4,不大规模搬迁是对的，老街坊还在,回迁安置,urban_renewal,服务,0.824,Very Positive,pos,0.699,0.868,0.74,喜,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.687,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.9,0,111.28212,30.695598
ermawu_T3_00286,ermawu,sim_ermawu_l3l4,二马路修旧如旧，百年老街焕发新生,修旧如旧,urban_renewal,文化,0.679,Positive,pos,0.385,0.907,0.892,喜,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.844,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.895,0,111.284823,30.696922
ermawu_T3_00287,ermawu,sim_ermawu_l3l4,回迁户型不满意,回迁安置,urban_renewal,服务,0.334,Very Negative,neg,0.822,0.813,0.799,怒,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.671,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,neg,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.84,0,111.282534,30.695995
ermawu_T3_00288,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.821,Very Positive,pos,0.489,0.758,0.871,喜,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.798,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.846,1,111.284739,30.692653
ermawu_T3_00289,ermawu,sim_ermawu_l3l4,打卡墙前要排队,网红打卡,urban_operation,文化,0.553,Neutral,neu,0.696,0.902,0.741,盼,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.606,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,neu,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.942,0,111.278133,30.699015
ermawu_T3_00290,ermawu,sim_ermawu_l3l4,改造还在施工，吵得受不了,施工扰民,urban_governance,环境,0.287,Very Negative,neg,0.792,0.836,0.898,怒,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.771,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neg,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.868,0,111.286338,30.695747
ermawu_T3_00291,ermawu,sim_ermawu_l3l4,开街后保洁跟上了,垃圾秩序,urban_governance,环境,0.458,Neutral,neu,0.463,0.849,0.841,盼,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.597,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neu,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.848,0,111.284358,30.694859
ermawu_T3_00292,ermawu,sim_ermawu_l3l4,不大规模搬迁是对的，老街坊还在,回迁安置,urban_renewal,服务,0.915,Very Positive,pos,0.728,0.918,0.736,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.438,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.926,0,111.281711,30.696363
ermawu_T3_00293,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.81,Very Positive,pos,0.303,0.911,0.919,喜,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.662,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.743,1,111.281058,30.697488
ermawu_T3_00294,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.835,Very Positive,pos,0.658,0.869,0.908,喜,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.834,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.738,1,111.279766,30.700621
ermawu_T3_00295,ermawu,sim_ermawu_l3l4,二马路修旧如旧，百年老街焕发新生,修旧如旧,urban_renewal,文化,0.953,Positive,pos,0.561,0.808,0.864,乐,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.655,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.877,0,111.284742,30.694061
ermawu_T3_00296,ermawu,sim_ermawu_l3l4,文创老店+特色美食，业态丰富,业态丰富度,urban_operation,服务,0.852,Positive,pos,0.33,0.907,0.906,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.703,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.811,0,111.280159,30.69637
ermawu_T3_00297,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.236,Very Negative,neg,0.517,0.93,0.721,哀,历史街区,2026-05-04,2026-05 五一·大南门建成文旅爆满,0.654,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.776,0,111.27812,30.698712
ermawu_T3_00298,ermawu,sim_ermawu_l3l4,回迁满意，原样回来住着踏实,回迁安置,urban_renewal,服务,0.778,Positive,pos,0.557,0.925,0.722,乐,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.801,aspect,回迁安置,ermawu,ermawu,1,1,回迁安置,pos,"[""回迁安置""]",回迁安置,防止大拆大建通知(不大规模搬迁原住民),回迁安置;原住民保留,"[[""urban_renewal"", ""服务"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.698,0,111.285901,30.697092
ermawu_T3_00299,ermawu,sim_ermawu_l3l4,烟火气这东西见仁见智,烟火气保留,urban_renewal,文化,0.457,Neutral,neu,0.407,0.877,0.733,急,历史街区,2026-05-06,2026-05 五一·大南门建成文旅爆满,0.638,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neu,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.77,0,111.280539,30.697585
ermawu_T3_00300,ermawu,sim_ermawu_l3l4,业态单一，逛一次就够,业态丰富度,urban_operation,服务,0.355,Negative,neg,0.518,0.841,0.771,怒,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.547,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.818,0,111.278461,30.695715
ermawu_T3_00301,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.957,Positive,pos,0.383,0.79,0.742,乐,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.53,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.729,1,111.286948,30.69487
ermawu_T3_00302,ermawu,sim_ermawu_l3l4,五一日均1.5万人，百年老街出圈了,文旅活力,urban_operation,事件,0.943,Positive,pos,0.303,0.836,0.855,喜,历史街区,2026-05-05,2026-05 五一·大南门建成文旅爆满,0.89,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.934,1,111.27715,30.697829
ermawu_T3_00303,ermawu,sim_ermawu_l3l4,老味道还在，没变味,烟火气保留,urban_renewal,文化,0.92,Positive,pos,0.423,0.788,0.834,喜,历史街区,2026-05-02,2026-05 五一·大南门建成文旅爆满,0.554,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.775,0,111.277614,30.699644
ermawu_T3_00304,ermawu,sim_ermawu_l3l4,原住民迁走，没了生活气,烟火气保留,urban_renewal,文化,0.391,Very Negative,neg,0.58,0.816,0.88,哀,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.724,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.834,0,111.283592,30.694069
ermawu_T3_00305,ermawu,sim_ermawu_l3l4,开街后人气回来了，热闹得像过年,文旅活力,urban_operation,事件,0.634,Very Positive,pos,0.497,0.807,0.852,乐,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.511,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.829,1,111.274522,30.696039
ermawu_T3_00306,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.687,Positive,pos,0.539,0.867,0.733,喜,历史街区,2026-05-03,2026-05 五一·大南门建成文旅爆满,0.9,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.754,0,111.284979,30.691705
ermawu_T3_00307,ermawu,sim_ermawu_l3l4,既有文化味更有烟火气，难得,烟火气保留,urban_renewal,文化,0.83,Positive,pos,0.791,0.736,0.903,乐,历史街区,2026-05-01,2026-05 五一·大南门建成文旅爆满,0.83,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,pos,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.804,0,111.27805,30.695022
