id_e,scope,source,text,keywords,domain,element,score,polarity,polarity_hint,emotion_intensity,l1_confidence,l2_confidence,emotion_type,category,timestamp,time_label,urban_value,target_type,target_detail,area_tag,zone,has_location,relevance,aspect_primary,aspect_polarity,aspects_json,semantic_target,policy_seed,project_seed,matrix_multi,attribution_confidence,blind_spot
ermawu_T2_00263,ermawu,sim_ermawu_l3l4,连锁店太多，没特色,业态丰富度,urban_operation,服务,0.13,Negative,neg,0.909,0.924,0.871,愁,历史街区,2025-07-24,2025-07 暑假·年轻人涌入打卡,0.69,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.721,0
ermawu_T2_00264,ermawu,sim_ermawu_l3l4,保留原貌真有味道，修新如旧做得好,修旧如旧,urban_renewal,文化,0.822,Very Positive,pos,0.509,0.723,0.738,乐,历史街区,2025-07-03,2025-07 暑假·年轻人涌入打卡,0.527,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.86,0
ermawu_T2_00265,ermawu,sim_ermawu_l3l4,业态都同质化了，走哪都一样,业态丰富度,urban_operation,服务,0.267,Very Negative,neg,0.922,0.847,0.835,怒,历史街区,2025-07-19,2025-07 暑假·年轻人涌入打卡,0.596,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.776,0
ermawu_T2_00266,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.368,Very Negative,neg,0.85,0.927,0.846,怒,历史街区,2025-07-15,2025-07 暑假·年轻人涌入打卡,0.832,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.777,0
ermawu_T2_00267,ermawu,sim_ermawu_l3l4,夜经济让老街活了,夜经济,urban_operation,事件,0.762,Positive,pos,0.535,0.789,0.827,乐,历史街区,2025-07-05,2025-07 暑假·年轻人涌入打卡,0.559,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.896,1
ermawu_T2_00268,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.676,Very Positive,pos,0.507,0.748,0.801,喜,历史街区,2025-07-30,2025-07 暑假·年轻人涌入打卡,0.716,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.698,0
ermawu_T2_00269,ermawu,sim_ermawu_l3l4,业态还在调整中,业态丰富度,urban_operation,服务,0.471,Neutral,neu,0.615,0.783,0.759,急,历史街区,2025-07-20,2025-07 暑假·年轻人涌入打卡,0.554,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neu,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.77,0
ermawu_T2_00270,ermawu,sim_ermawu_l3l4,夜经济周边停车更难,夜经济,urban_operation,事件,0.266,Negative,neg,0.562,0.833,0.837,愁,历史街区,2025-07-06,2025-07 暑假·年轻人涌入打卡,0.448,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neg,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.802,1
ermawu_T2_00271,ermawu,sim_ermawu_l3l4,保留原貌真有味道，修新如旧做得好,修旧如旧,urban_renewal,文化,0.82,Very Positive,pos,0.4,0.835,0.856,乐,历史街区,2025-07-21,2025-07 暑假·年轻人涌入打卡,0.723,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.831,0
ermawu_T2_00272,ermawu,sim_ermawu_l3l4,不变拆真改，原汁原味加分,修旧如旧,urban_renewal,文化,0.9,Very Positive,pos,0.617,0.851,0.826,喜,历史街区,2025-07-31,2025-07 暑假·年轻人涌入打卡,0.441,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.756,0
ermawu_T2_00273,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.333,Very Negative,neg,0.766,0.758,0.795,怒,历史街区,2025-07-29,2025-07 暑假·年轻人涌入打卡,0.779,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.856,0
ermawu_T2_00274,ermawu,sim_ermawu_l3l4,连锁店太多，没特色,业态丰富度,urban_operation,服务,0.246,Negative,neg,0.722,0.794,0.832,哀,历史街区,2025-07-27,2025-07 暑假·年轻人涌入打卡,0.572,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.89,0
ermawu_T2_00275,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.791,Very Positive,pos,0.401,0.916,0.824,乐,历史街区,2025-07-23,2025-07 暑假·年轻人涌入打卡,0.547,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.854,0
ermawu_T2_00276,ermawu,sim_ermawu_l3l4,烟火气没了，商业化太重,烟火气保留,urban_renewal,文化,0.128,Very Negative,neg,0.531,0.725,0.872,哀,历史街区,2025-07-06,2025-07 暑假·年轻人涌入打卡,0.669,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.827,0
ermawu_T2_00277,ermawu,sim_ermawu_l3l4,业态单一，逛一次就够,业态丰富度,urban_operation,服务,0.154,Very Negative,neg,0.8,0.897,0.728,愁,历史街区,2025-07-05,2025-07 暑假·年轻人涌入打卡,0.612,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.755,0
ermawu_T2_00278,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.127,Very Negative,neg,0.689,0.845,0.787,哀,历史街区,2025-07-05,2025-07 暑假·年轻人涌入打卡,0.499,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.806,0
ermawu_T2_00279,ermawu,sim_ermawu_l3l4,老建筑修得讲究，最小干预看出功夫,修旧如旧,urban_renewal,文化,0.622,Positive,pos,0.513,0.834,0.77,喜,历史街区,2025-07-18,2025-07 暑假·年轻人涌入打卡,0.772,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.843,0
ermawu_T2_00280,ermawu,sim_ermawu_l3l4,打卡墙前要排队,网红打卡,urban_operation,文化,0.51,Neutral,neu,0.593,0.722,0.868,急,历史街区,2025-07-17,2025-07 暑假·年轻人涌入打卡,0.489,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,neu,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.881,0
ermawu_T2_00281,ermawu,sim_ermawu_l3l4,配套停车跟不上热度,停车难,urban_governance,设施,0.206,Very Negative,neg,0.862,0.847,0.71,怒,历史街区,2025-07-24,2025-07 暑假·年轻人涌入打卡,0.613,aspect,停车难,ermawu,ermawu,1,1,停车难,neg,"[""停车难""]",停车难,完整社区(配套设施补齐);一刻钟生活圈,停车设施补齐;配套完善,"[[""urban_governance"", ""设施"", ""主""], [""urban_planning"", ""设施"", ""次""]]",0.741,0
ermawu_T2_00282,ermawu,sim_ermawu_l3l4,二马路成了网红打卡地，年轻人多,网红打卡,urban_operation,文化,0.957,Very Positive,pos,0.549,0.782,0.724,喜,历史街区,2025-07-30,2025-07 暑假·年轻人涌入打卡,0.519,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.922,0
ermawu_T2_00283,ermawu,sim_ermawu_l3l4,夜经济让老街活了,夜经济,urban_operation,事件,0.684,Positive,pos,0.343,0.768,0.811,乐,历史街区,2025-07-09,2025-07 暑假·年轻人涌入打卡,0.474,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.862,1
ermawu_T2_00284,ermawu,sim_ermawu_l3l4,施工快收尾了，忍忍,施工扰民,urban_governance,环境,0.497,Neutral,neu,0.636,0.895,0.812,急,历史街区,2025-07-05,2025-07 暑假·年轻人涌入打卡,0.428,aspect,施工扰民,ermawu,ermawu,1,1,施工扰民,neu,"[""施工扰民""]",施工扰民,城市体检评估管理办法(施工期扰民),老旧小区改造;施工组织优化,"[[""urban_governance"", ""环境"", ""主""], [""urban_renewal"", ""设施"", ""次""]]",0.936,0
ermawu_T2_00285,ermawu,sim_ermawu_l3l4,文旅复苏，老街活了,文旅活力,urban_operation,事件,0.83,Positive,pos,0.568,0.922,0.744,乐,历史街区,2025-07-24,2025-07 暑假·年轻人涌入打卡,0.801,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,pos,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.926,1
ermawu_T2_00286,ermawu,sim_ermawu_l3l4,夜经济周边停车更难,夜经济,urban_operation,事件,0.349,Negative,neg,0.862,0.92,0.873,怒,历史街区,2025-07-11,2025-07 暑假·年轻人涌入打卡,0.643,aspect,夜经济,ermawu,ermawu,1,1,夜经济,neg,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.864,1
ermawu_T2_00287,ermawu,sim_ermawu_l3l4,烟火气这东西见仁见智,烟火气保留,urban_renewal,文化,0.522,Neutral,neu,0.385,0.845,0.915,急,历史街区,2025-07-24,2025-07 暑假·年轻人涌入打卡,0.453,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neu,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.804,0
ermawu_T2_00288,ermawu,sim_ermawu_l3l4,文创老店+特色美食，业态丰富,业态丰富度,urban_operation,服务,0.856,Positive,pos,0.579,0.878,0.905,喜,历史街区,2025-07-28,2025-07 暑假·年轻人涌入打卡,0.874,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.728,0
ermawu_T2_00289,ermawu,sim_ermawu_l3l4,老味道流失，可惜,烟火气保留,urban_renewal,文化,0.39,Very Negative,neg,0.808,0.732,0.855,愁,历史街区,2025-07-07,2025-07 暑假·年轻人涌入打卡,0.56,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neg,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.882,0
ermawu_T2_00290,ermawu,sim_ermawu_l3l4,业态还在调整中,业态丰富度,urban_operation,服务,0.476,Neutral,neu,0.317,0.899,0.853,盼,历史街区,2025-07-23,2025-07 暑假·年轻人涌入打卡,0.634,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neu,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.825,0
ermawu_T2_00291,ermawu,sim_ermawu_l3l4,人多秩序乱，占道,垃圾秩序,urban_governance,环境,0.09,Negative,neg,0.769,0.754,0.709,哀,历史街区,2025-07-24,2025-07 暑假·年轻人涌入打卡,0.691,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.943,0
ermawu_T2_00292,ermawu,sim_ermawu_l3l4,文创老店+特色美食，业态丰富,业态丰富度,urban_operation,服务,0.82,Positive,pos,0.698,0.911,0.721,乐,历史街区,2025-07-31,2025-07 暑假·年轻人涌入打卡,0.486,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,pos,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.782,0
ermawu_T2_00293,ermawu,sim_ermawu_l3l4,节假日保洁跟不上,垃圾秩序,urban_governance,环境,0.105,Negative,neg,0.929,0.782,0.702,怒,历史街区,2025-07-31,2025-07 暑假·年轻人涌入打卡,0.864,aspect,垃圾秩序,ermawu,ermawu,1,1,垃圾秩序,neg,"[""垃圾秩序""]",垃圾秩序,城市更新行动意见(市容治理),市容环境治理;垃圾分类,"[[""urban_governance"", ""环境"", ""主""], [""urban_governance"", ""服务"", ""次""]]",0.75,0
ermawu_T2_00294,ermawu,sim_ermawu_l3l4,烟火气这东西见仁见智,烟火气保留,urban_renewal,文化,0.536,Neutral,neu,0.486,0.815,0.744,急,历史街区,2025-07-23,2025-07 暑假·年轻人涌入打卡,0.422,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neu,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.912,0
ermawu_T2_00295,ermawu,sim_ermawu_l3l4,连锁店太多，没特色,业态丰富度,urban_operation,服务,0.193,Negative,neg,0.896,0.728,0.787,愁,历史街区,2025-07-09,2025-07 暑假·年轻人涌入打卡,0.817,aspect,业态丰富度,ermawu,ermawu,1,1,业态丰富度,neg,"[""业态丰富度""]",业态丰富度,关于持续推进城市更新行动的意见(业态引导),业态多元化引导;业态调整,"[[""urban_operation"", ""服务"", ""主""], [""urban_renewal"", ""服务"", ""次""]]",0.757,0
ermawu_T2_00296,ermawu,sim_ermawu_l3l4,保留原貌真有味道，修新如旧做得好,修旧如旧,urban_renewal,文化,0.906,Very Positive,pos,0.543,0.911,0.802,喜,历史街区,2025-07-24,2025-07 暑假·年轻人涌入打卡,0.864,aspect,修旧如旧,ermawu,ermawu,1,1,修旧如旧,pos,"[""修旧如旧""]",修旧如旧,防止大拆大建通知;关于持续推进城市更新行动的意见,历史街区/历史文化街区保护更新,"[[""urban_renewal"", ""文化"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.859,0
ermawu_T2_00297,ermawu,sim_ermawu_l3l4,烟火气这东西见仁见智,烟火气保留,urban_renewal,文化,0.551,Neutral,neu,0.726,0.8,0.718,盼,历史街区,2025-07-11,2025-07 暑假·年轻人涌入打卡,0.856,aspect,烟火气保留,ermawu,ermawu,1,1,烟火气保留,neu,"[""烟火气保留""]",烟火气保留,防止大拆大建通知(留改拆·留底线),历史街区保护更新;社区营造,"[[""urban_renewal"", ""文化"", ""主""], [""urban_renewal"", ""环境"", ""次""]]",0.795,0
ermawu_T2_00298,ermawu,sim_ermawu_l3l4,夜幕降临热闹起来，有活力,夜经济,urban_operation,事件,0.81,Positive,pos,0.558,0.944,0.832,乐,历史街区,2025-07-12,2025-07 暑假·年轻人涌入打卡,0.796,aspect,夜经济,ermawu,ermawu,1,1,夜经济,pos,"[""夜经济""]",夜经济,"城市更新""十五五""规划(生活圈扩围;夜经济)",一刻钟便民生活圈建设;夜经济品牌培育,"[[""urban_operation"", ""事件"", ""主""], [""urban_governance"", ""事件"", ""次""]]",0.734,1
ermawu_T2_00299,ermawu,sim_ermawu_l3l4,小众免费出片，本地人私藏,网红打卡,urban_operation,文化,0.707,Very Positive,pos,0.547,0.948,0.739,乐,历史街区,2025-07-02,2025-07 暑假·年轻人涌入打卡,0.453,aspect,网红打卡,ermawu,ermawu,1,1,网红打卡,pos,"[""网红打卡""]",网红打卡,"城市更新""十五五""规划(文脉保护传承)",文旅IP打造;文化消费场景,"[[""urban_operation"", ""文化"", ""主""], [""urban_operation"", ""事件"", ""次""]]",0.825,0
ermawu_T2_00300,ermawu,sim_ermawu_l3l4,期待焕新效果,文旅活力,urban_operation,事件,0.591,Neutral,neu,0.483,0.822,0.768,盼,历史街区,2025-07-14,2025-07 暑假·年轻人涌入打卡,0.781,aspect,文旅活力,ermawu,ermawu,1,1,文旅活力,neu,"[""文旅活力""]",文旅活力,"城市更新""十五五""规划(文脉保护;文旅)",文旅品牌;节假日活动组织,"[[""urban_operation"", ""事件"", ""主""], [""urban_operation"", ""文化"", ""次""]]",0.864,1
